1,-2,14,-17,112,-128,512
1,-2,14,-11,112,-128,512
1,-2,16,-23,128,-128,512
1,-2,16,-17,128,-128,512
1,-2,18,-25,144,-128,512
1,-2,18,-23,144,-128,512
1,-2,20,-33,160,-128,512
1,-2,20,-27,160,-128,512
1,-2,22,-31,176,-128,512
1,-2,22,-29,176,-128,512
1,-1,-7,15,-56,-64,512
1,-1,-5,13,-40,-64,512
1,-1,-5,29,-40,-64,512
1,-1,-3,-1,-24,-64,512
1,-1,-3,11,-24,-64,512
1,-1,-3,19,-24,-64,512
1,-1,-1,41,-8,-64,512
1,-1,1,-1,8,-64,512
1,-1,1,7,8,-64,512
1,-1,1,19,8,-64,512
1,-1,1,35,8,-64,512
1,-1,3,-43,24,-64,512
1,-1,3,-35,24,-64,512
1,-1,3,-11,24,-64,512
1,-1,3,5,24,-64,512
1,-1,5,-37,40,-64,512
1,-1,5,-33,40,-64,512
1,-1,5,-21,40,-64,512
1,-1,5,3,40,-64,512
1,-1,5,23,40,-64,512
1,-1,7,1,56,-64,512
1,-1,7,17,56,-64,512
1,-1,9,-29,72,-64,512
1,-1,9,-25,72,-64,512
1,-1,9,-1,72,-64,512
1,-1,9,11,72,-64,512
1,-1,11,-27,88,-64,512
1,-1,11,-19,88,-64,512
1,-1,11,-3,88,-64,512
1,-1,11,5,88,-64,512
1,-1,13,-25,104,-64,512
1,-1,13,-13,104,-64,512
1,-1,13,-5,104,-64,512
1,-1,13,-1,104,-64,512
1,-1,15,-23,120,-64,512
1,-1,17,-21,136,-64,512
1,-1,17,-13,136,-64,512
1,-1,17,-9,136,-64,512
1,-1,19,-11,152,-64,512
1,-1,21,-13,168,-64,512
1,0,-4,-15,-32,0,512
1,0,-4,15,-32,0,512
1,0,-2,-25,-16,0,512
1,0,-2,-5,-16,0,512
1,0,-2,5,-16,0,512
1,0,-2,25,-16,0,512
1,0,0,-23,0,0,512
1,0,0,-5,0,0,512
1,0,0,5,0,0,512
1,0,0,23,0,0,512
1,0,2,-39,16,0,512
1,0,2,-21,16,0,512
1,0,2,-15,16,0,512
1,0,2,15,16,0,512
1,0,2,21,16,0,512
1,0,2,39,16,0,512
1,0,4,-33,32,0,512
1,0,4,-25,32,0,512
1,0,4,-19,32,0,512
1,0,4,19,32,0,512
1,0,4,25,32,0,512
1,0,4,33,32,0,512
1,0,6,-27,48,0,512
1,0,6,-17,48,0,512
1,0,6,17,48,0,512
1,0,6,27,48,0,512
1,0,8,-21,64,0,512
1,0,8,-15,64,0,512
1,0,8,15,64,0,512
1,0,8,21,64,0,512
1,0,10,-15,80,0,512
1,0,10,-13,80,0,512
1,0,10,13,80,0,512
1,0,10,15,80,0,512
1,0,12,-11,96,0,512
1,0,12,-9,96,0,512
1,0,12,9,96,0,512
1,0,12,11,96,0,512
1,0,14,-9,112,0,512
1,0,14,-3,112,0,512
1,0,14,3,112,0,512
1,0,14,9,112,0,512
1,0,16,-7,128,0,512
1,0,16,-3,128,0,512
1,0,16,3,128,0,512
1,0,16,7,128,0,512
1,0,18,-5,144,0,512
1,0,18,5,144,0,512
1,1,-7,-15,-56,64,512
1,1,-5,-29,-40,64,512
1,1,-5,-13,-40,64,512
1,1,-3,-19,-24,64,512
1,1,-3,-11,-24,64,512
1,1,-3,1,-24,64,512
1,1,-1,-41,-8,64,512
1,1,1,-35,8,64,512
1,1,1,-19,8,64,512
1,1,1,-7,8,64,512
1,1,1,1,8,64,512
1,1,3,-5,24,64,512
1,1,3,11,24,64,512
1,1,3,35,24,64,512
1,1,3,43,24,64,512
1,1,5,-23,40,64,512
1,1,5,-3,40,64,512
1,1,5,21,40,64,512
1,1,5,33,40,64,512
1,1,5,37,40,64,512
1,1,7,-17,56,64,512
1,1,7,-1,56,64,512
1,1,9,-11,72,64,512
1,1,9,1,72,64,512
1,1,9,25,72,64,512
1,1,9,29,72,64,512
1,1,11,-5,88,64,512
1,1,11,3,88,64,512
1,1,11,19,88,64,512
1,1,11,27,88,64,512
1,1,13,1,104,64,512
1,1,13,5,104,64,512
1,1,13,13,104,64,512
1,1,13,25,104,64,512
1,1,15,23,120,64,512
1,1,17,9,136,64,512
1,1,17,13,136,64,512
1,1,17,21,136,64,512
1,1,19,11,152,64,512
1,1,21,13,168,64,512
1,2,-6,-43,-48,128,512
1,2,-4,-33,-32,128,512
1,2,-2,-37,-16,128,512
1,2,-2,-23,-16,128,512
1,2,-2,-13,-16,128,512
1,2,0,-31,0,128,512
1,2,0,-23,0,128,512
1,2,0,-13,0,128,512
1,2,0,7,0,128,512
1,2,2,-25,16,128,512
1,2,2,-3,16,128,512
1,2,2,9,16,128,512
1,2,4,-19,32,128,512
1,2,4,7,32,128,512
1,2,4,11,32,128,512
1,2,6,-13,48,128,512
1,2,6,13,48,128,512
1,2,6,17,48,128,512
1,2,6,41,48,128,512
1,2,8,15,64,128,512
1,2,8,27,64,128,512
1,2,8,35,64,128,512
1,2,8,45,64,128,512
1,2,10,17,80,128,512
1,2,10,29,80,128,512
1,2,10,37,80,128,512
1,2,10,43,80,128,512
1,2,12,5,96,128,512
1,2,12,19,96,128,512
1,2,12,23,96,128,512
1,2,12,41,96,128,512
1,2,14,11,112,128,512
1,2,14,17,112,128,512
1,2,14,21,112,128,512
1,2,16,17,128,128,512
1,2,16,23,128,128,512
1,2,18,23,144,128,512
1,2,18,25,144,128,512
1,2,20,27,160,128,512
1,2,20,33,160,128,512
1,2,22,29,176,128,512
1,2,22,31,176,128,512
1,3,-5,-47,-40,192,512
1,3,-5,-39,-40,192,512
1,3,-3,-37,-24,192,512
1,3,-3,-33,-24,192,512
1,3,1,-17,8,192,512
1,3,3,-15,24,192,512
1,3,3,-7,24,192,512
1,3,5,-9,40,192,512
1,3,5,3,40,192,512
1,3,7,-3,56,192,512
1,3,7,13,56,192,512
1,3,7,29,56,192,512
1,3,9,3,72,192,512
1,3,9,23,72,192,512
1,3,9,31,72,192,512
1,3,9,39,72,192,512
1,3,11,9,88,192,512
1,3,11,57,88,192,512
1,3,13,15,104,192,512
1,3,13,27,104,192,512
1,3,13,35,104,192,512
1,3,13,43,104,192,512
1,3,15,37,120,192,512
1,3,17,27,136,192,512
1,3,17,39,136,192,512
1,3,17,51,136,192,512
1,3,19,33,152,192,512
1,3,19,41,152,192,512
1,3,19,49,152,192,512
1,3,21,39,168,192,512
1,3,21,43,168,192,512
1,3,21,47,168,192,512
1,4,-2,-41,-16,256,512
1,4,-2,-31,-16,256,512
1,4,2,-21,16,256,512
1,4,2,-11,16,256,512
1,4,4,-11,32,256,512
1,4,4,-5,32,256,512
1,4,6,-1,48,256,512
1,4,6,1,48,256,512
1,4,8,7,64,256,512
1,4,8,9,64,256,512
1,4,10,13,80,256,512
1,4,10,19,80,256,512
1,4,12,19,96,256,512
1,4,12,29,96,256,512
1,4,12,37,96,256,512
1,4,14,25,112,256,512
1,4,14,31,112,256,512
1,4,14,39,112,256,512
1,4,14,51,112,256,512
1,4,16,31,128,256,512
1,4,16,49,128,256,512
1,4,16,53,128,256,512
1,4,16,67,128,256,512
1,4,18,37,144,256,512
1,4,18,55,144,256,512
1,4,18,59,144,256,512
1,4,18,65,144,256,512
1,4,20,57,160,256,512
1,4,20,63,160,256,512
1,4,22,59,176,256,512
1,4,22,61,176,256,512
1,4,24,55,192,256,512
1,4,24,59,192,256,512
1,4,24,61,192,256,512
1,4,26,61,208,256,512
1,4,26,63,208,256,512
1,5,-3,-55,-24,320,512
1,5,3,-25,24,320,512
1,5,5,-15,40,320,512
1,5,7,-5,56,320,512
1,5,9,5,72,320,512
1,5,11,15,88,320,512
1,5,11,23,88,320,512
1,5,13,25,104,320,512
1,5,13,29,104,320,512
1,5,17,41,136,320,512
1,5,17,45,136,320,512
1,5,19,47,152,320,512
1,5,19,55,152,320,512
1,5,19,71,152,320,512
1,5,21,53,168,320,512
1,5,21,65,168,320,512
1,5,21,73,168,320,512
1,5,21,77,168,320,512
1,5,23,59,184,320,512
1,5,25,65,200,320,512
1,5,25,73,200,320,512
1,5,25,77,200,320,512
1,5,27,79,216,320,512
1,5,29,77,232,320,512
1,5,29,81,232,320,512
1,6,4,-29,32,384,512
1,6,12,11,96,384,512
1,6,14,21,112,384,512
1,6,16,31,128,384,512
1,6,16,39,128,384,512
1,6,18,41,144,384,512
1,6,20,51,160,384,512
1,6,20,57,160,384,512
1,6,22,61,176,384,512
1,6,22,63,176,384,512
1,6,24,69,192,384,512
1,6,24,71,192,384,512
1,6,26,75,208,384,512
1,6,26,81,208,384,512
1,6,26,87,208,384,512
1,6,26,93,208,384,512
1,6,28,81,224,384,512
1,6,28,85,224,384,512
1,6,28,95,224,384,512
1,6,30,87,240,384,512
1,7,15,17,120,448,512
1,7,23,57,184,448,512
1,7,25,67,200,448,512
1,7,27,77,216,448,512
1,7,27,85,216,448,512
1,7,29,87,232,448,512
1,7,29,91,232,448,512
1,7,33,103,264,448,512
1,7,33,107,264,448,512
1,7,33,115,264,448,512
1,7,35,109,280,448,512
1,7,37,119,296,448,512
1,8,32,93,256,512,512
1,8,34,103,272,512,512
1,8,36,119,288,512,512
1,8,38,123,304,512,512
1,8,38,125,304,512,512
1,8,40,133,320,512,512
1,8,40,137,320,512,512
1,8,42,139,336,512,512
1,9,37,109,296,576,512
1,9,41,129,328,576,512
1,9,43,139,344,576,512
1,9,45,149,360,576,512
1,9,45,153,360,576,512
1,9,49,165,392,576,512
