(-16, 141, -819), [1, -16, 141, -819, 3525, -10000, 15625], 3.25.aq_fl_abfn, -20444 
(-16, 143, -833), [1, -16, 143, -833, 3575, -10000, 15625], 3.25.aq_fn_abgb, -21026 
(-16, 147, -897), [1, -16, 147, -897, 3675, -10000, 15625], 3.25.aq_fr_abin, -22250 
(-16, 147, -891), [1, -16, 147, -891, 3675, -10000, 15625], 3.25.aq_fr_abih, -22244 
(-16, 147, -862), [1, -16, 147, -862, 3675, -10000, 15625], 3.25.aq_fr_abhe, -22215 
(-16, 148, -896), [1, -16, 148, -896, 3700, -10000, 15625], 3.25.aq_fs_abim, -22544 
(-16, 148, -884), [1, -16, 148, -884, 3700, -10000, 15625], 3.25.aq_fs_abia, -22532 
(-16, 149, -881), [1, -16, 149, -881, 3725, -10000, 15625], 3.25.aq_ft_abhx, -22826 
(-16, 151, -903), [1, -16, 151, -903, 3775, -10000, 15625], 3.25.aq_fv_abit, -23448 
(-16, 152, -912), [1, -16, 152, -912, 3800, -10000, 15625], 3.25.aq_fw_abjc, -23760 
(-16, 152, -908), [1, -16, 152, -908, 3800, -10000, 15625], 3.25.aq_fw_abiy, -23756 
(-16, 153, -914), [1, -16, 153, -914, 3825, -10000, 15625], 3.25.aq_fx_abje, -24067 
(-16, 153, -906), [1, -16, 153, -906, 3825, -10000, 15625], 3.25.aq_fx_abiw, -24059 
(-16, 155, -927), [1, -16, 155, -927, 3875, -10000, 15625], 3.25.aq_fz_abjr, -24696 
(-16, 155, -921), [1, -16, 155, -921, 3875, -10000, 15625], 3.25.aq_fz_abjl, -24690 
(-15, 86, -358), [1, -15, 86, -358, 2150, -9375, 15625], 3.25.ap_di_anu, -7529 
(-15, 88, -378), [1, -15, 88, -378, 2200, -9375, 15625], 3.25.ap_dk_aoo, -7897 
(-15, 89, -387), [1, -15, 89, -387, 2225, -9375, 15625], 3.25.ap_dl_aox, -8083 
(-15, 90, -398), [1, -15, 90, -398, 2250, -9375, 15625], 3.25.ap_dm_api, -8273 
(-15, 96, -458), [1, -15, 96, -458, 2400, -9375, 15625], 3.25.ap_ds_arq, -9449 
(-15, 103, -527), [1, -15, 103, -527, 2575, -9375, 15625], 3.25.ap_dz_auh, -10911 
(-15, 104, -538), [1, -15, 104, -538, 2600, -9375, 15625], 3.25.ap_ea_aus, -11129 
(-15, 105, -549), [1, -15, 105, -549, 2625, -9375, 15625], 3.25.ap_eb_avd, -11349 
(-15, 105, -547), [1, -15, 105, -547, 2625, -9375, 15625], 3.25.ap_eb_avb, -11347 
(-15, 106, -554), [1, -15, 106, -554, 2650, -9375, 15625], 3.25.ap_ec_avi, -11565 
(-15, 114, -612), [1, -15, 114, -612, 2850, -9375, 15625], 3.25.ap_ek_axo, -13383 
(-15, 126, -726), [1, -15, 126, -726, 3150, -9375, 15625], 3.25.ap_ew_abby, -16377 
(-15, 126, -714), [1, -15, 126, -714, 3150, -9375, 15625], 3.25.ap_ew_abbm, -16365 
(-15, 130, -798), [1, -15, 130, -798, 3250, -9375, 15625], 3.25.ap_fa_abes, -17473 
(-15, 131, -809), [1, -15, 131, -809, 3275, -9375, 15625], 3.25.ap_fb_abfd, -17745 
(-15, 134, -798), [1, -15, 134, -798, 3350, -9375, 15625], 3.25.ap_fe_abes, -18529 
(-15, 136, -788), [1, -15, 136, -788, 3400, -9375, 15625], 3.25.ap_fg_abei, -19059 
(-15, 137, -826), [1, -15, 137, -826, 3425, -9375, 15625], 3.25.ap_fh_abfu, -19370 
(-15, 139, -807), [1, -15, 139, -807, 3475, -9375, 15625], 3.25.ap_fj_abfb, -19903 
(-15, 140, -814), [1, -15, 140, -814, 3500, -9375, 15625], 3.25.ap_fk_abfi, -20189 
(-15, 141, -839), [1, -15, 141, -839, 3525, -9375, 15625], 3.25.ap_fl_abgh, -20495 
(-15, 141, -831), [1, -15, 141, -831, 3525, -9375, 15625], 3.25.ap_fl_abfz, -20487 
(-15, 142, -834), [1, -15, 142, -834, 3550, -9375, 15625], 3.25.ap_fm_abgc, -20773 
(-15, 143, -847), [1, -15, 143, -847, 3575, -9375, 15625], 3.25.ap_fn_abgp, -21071 
(-15, 143, -833), [1, -15, 143, -833, 3575, -9375, 15625], 3.25.ap_fn_abgb, -21057 
(-15, 144, -848), [1, -15, 144, -848, 3600, -9375, 15625], 3.25.ap_fo_abgq, -21359 
(-15, 144, -846), [1, -15, 144, -846, 3600, -9375, 15625], 3.25.ap_fo_abgo, -21357 
(-15, 146, -856), [1, -15, 146, -856, 3650, -9375, 15625], 3.25.ap_fq_abgy, -21947 
(-15, 147, -859), [1, -15, 147, -859, 3675, -9375, 15625], 3.25.ap_fr_abhb, -22243 
(-14, 65, -199), [1, -14, 65, -199, 1625, -8750, 15625], 3.25.ao_cn_ahr, -4228 
(-14, 67, -218), [1, -14, 67, -218, 1675, -8750, 15625], 3.25.ao_cp_aik, -4511 
(-14, 69, -237), [1, -14, 69, -237, 1725, -8750, 15625], 3.25.ao_cr_ajd, -4802 
(-14, 75, -299), [1, -14, 75, -299, 1875, -8750, 15625], 3.25.ao_cx_aln, -5728 
(-14, 75, -294), [1, -14, 75, -294, 1875, -8750, 15625], 3.25.ao_cx_ali, -5723 
(-14, 77, -319), [1, -14, 77, -319, 1925, -8750, 15625], 3.25.ao_cz_amh, -6052 
(-14, 80, -344), [1, -14, 80, -344, 2000, -8750, 15625], 3.25.ao_dc_ang, -6548 
(-14, 83, -379), [1, -14, 83, -379, 2075, -8750, 15625], 3.25.ao_df_aop, -7072 
(-14, 83, -373), [1, -14, 83, -373, 2075, -8750, 15625], 3.25.ao_df_aoj, -7066 
(-14, 83, -369), [1, -14, 83, -369, 2075, -8750, 15625], 3.25.ao_df_aof, -7062 
(-14, 89, -437), [1, -14, 89, -437, 2225, -8750, 15625], 3.25.ao_dl_aqv, -8162 
(-14, 99, -523), [1, -14, 99, -523, 2475, -8750, 15625], 3.25.ao_dv_aud, -10128 
(-14, 103, -541), [1, -14, 103, -541, 2575, -8750, 15625], 3.25.ao_dz_auv, -10954 
(-14, 109, -589), [1, -14, 109, -589, 2725, -8750, 15625], 3.25.ao_ef_awr, -12274 
(-14, 115, -693), [1, -14, 115, -693, 2875, -8750, 15625], 3.25.ao_el_abar, -13722 
(-14, 117, -717), [1, -14, 117, -717, 2925, -8750, 15625], 3.25.ao_en_abbp, -14210 
(-14, 119, -738), [1, -14, 119, -738, 2975, -8750, 15625], 3.25.ao_ep_abck, -14703 
(-14, 119, -737), [1, -14, 119, -737, 2975, -8750, 15625], 3.25.ao_ep_abcj, -14702 
(-14, 119, -679), [1, -14, 119, -679, 2975, -8750, 15625], 3.25.ao_ep_abad, -14644 
(-14, 120, -724), [1, -14, 120, -724, 3000, -8750, 15625], 3.25.ao_eq_abbw, -14928 
(-14, 122, -736), [1, -14, 122, -736, 3050, -8750, 15625], 3.25.ao_es_abci, -15424 
(-14, 125, -753), [1, -14, 125, -753, 3125, -8750, 15625], 3.25.ao_ev_abcz, -16182 
(-14, 125, -749), [1, -14, 125, -749, 3125, -8750, 15625], 3.25.ao_ev_abcv, -16178 
(-14, 125, -721), [1, -14, 125, -721, 3125, -8750, 15625], 3.25.ao_ev_abbt, -16150 
(-14, 125, -709), [1, -14, 125, -709, 3125, -8750, 15625], 3.25.ao_ev_abbh, -16138 
(-14, 126, -716), [1, -14, 126, -716, 3150, -8750, 15625], 3.25.ao_ew_abbo, -16396 
(-14, 130, -764), [1, -14, 130, -764, 3250, -8750, 15625], 3.25.ao_fa_abdk, -17468 
(-14, 133, -771), [1, -14, 133, -771, 3325, -8750, 15625], 3.25.ao_fd_abdr, -18264 
(-14, 133, -766), [1, -14, 133, -766, 3325, -8750, 15625], 3.25.ao_fd_abdm, -18259 
(-14, 133, -761), [1, -14, 133, -761, 3325, -8750, 15625], 3.25.ao_fd_abdh, -18254 
(-14, 134, -772), [1, -14, 134, -772, 3350, -8750, 15625], 3.25.ao_fe_abds, -18532 
(-14, 135, -773), [1, -14, 135, -773, 3375, -8750, 15625], 3.25.ao_ff_abdt, -18802 
(-13, 47, -69), [1, -13, 47, -69, 1175, -8125, 15625], 3.25.an_bv_acr, -2109 
(-13, 47, -68), [1, -13, 47, -68, 1175, -8125, 15625], 3.25.an_bv_acq, -2108 
(-13, 50, -98), [1, -13, 50, -98, 1250, -8125, 15625], 3.25.an_by_adu, -2429 
(-13, 51, -109), [1, -13, 51, -109, 1275, -8125, 15625], 3.25.an_bz_aef, -2541 
(-13, 55, -149), [1, -13, 55, -149, 1375, -8125, 15625], 3.25.an_cd_aft, -3005 
(-13, 55, -144), [1, -13, 55, -144, 1375, -8125, 15625], 3.25.an_cd_afo, -3000 
(-13, 57, -163), [1, -13, 57, -163, 1425, -8125, 15625], 3.25.an_cf_agh, -3243 
(-13, 61, -204), [1, -13, 61, -204, 1525, -8125, 15625], 3.25.an_cj_ahw, -3756 
(-13, 62, -218), [1, -13, 62, -218, 1550, -8125, 15625], 3.25.an_ck_aik, -3893 
(-13, 66, -246), [1, -13, 66, -246, 1650, -8125, 15625], 3.25.an_co_ajm, -4433 
(-13, 69, -284), [1, -13, 69, -284, 1725, -8125, 15625], 3.25.an_cr_aky, -4876 
(-13, 79, -368), [1, -13, 79, -368, 1975, -8125, 15625], 3.25.an_db_aoe, -6440 
(-13, 79, -359), [1, -13, 79, -359, 1975, -8125, 15625], 3.25.an_db_anv, -6431 
(-13, 80, -368), [1, -13, 80, -368, 2000, -8125, 15625], 3.25.an_dc_aoe, -6599 
(-13, 81, -379), [1, -13, 81, -379, 2025, -8125, 15625], 3.25.an_dd_aop, -6771 
(-13, 82, -398), [1, -13, 82, -398, 2050, -8125, 15625], 3.25.an_de_api, -6953 
(-13, 97, -568), [1, -13, 97, -568, 2425, -8125, 15625], 3.25.an_dt_avw, -9808 
(-13, 99, -584), [1, -13, 99, -584, 2475, -8125, 15625], 3.25.an_dv_awm, -10216 
(-13, 100, -598), [1, -13, 100, -598, 2500, -8125, 15625], 3.25.an_dw_axa, -10429 
(-13, 105, -648), [1, -13, 105, -648, 2625, -8125, 15625], 3.25.an_eb_ayy, -11504 
(-13, 111, -676), [1, -13, 111, -676, 2775, -8125, 15625], 3.25.an_eh_abaa, -12828 
(-13, 112, -678), [1, -13, 112, -678, 2800, -8125, 15625], 3.25.an_ei_abac, -13053 
(-13, 116, -686), [1, -13, 116, -686, 2900, -8125, 15625], 3.25.an_em_abak, -13973 
(-13, 120, -684), [1, -13, 120, -684, 3000, -8125, 15625], 3.25.an_eq_abai, -14915 
(-13, 123, -689), [1, -13, 123, -689, 3075, -8125, 15625], 3.25.an_et_aban, -15649 
(-12, 25, 101), [1, -12, 25, 101, 625, -7500, 15625], 3.25.am_z_dx, -380 
(-12, 27, 82), [1, -12, 27, 82, 675, -7500, 15625], 3.25.am_bb_de, -503 
(-12, 29, 61), [1, -12, 29, 61, 725, -7500, 15625], 3.25.am_bd_cj, -636 
(-12, 31, 42), [1, -12, 31, 42, 775, -7500, 15625], 3.25.am_bf_bq, -775 
(-12, 33, 23), [1, -12, 33, 23, 825, -7500, 15625], 3.25.am_bh_x, -922 
(-12, 36, -4), [1, -12, 36, -4, 900, -7500, 15625], 3.25.am_bk_ae, -1156 
(-12, 37, -17), [1, -12, 37, -17, 925, -7500, 15625], 3.25.am_bl_ar, -1242 
(-12, 37, -14), [1, -12, 37, -14, 925, -7500, 15625], 3.25.am_bl_ao, -1239 
(-12, 49, -127), [1, -12, 49, -127, 1225, -7500, 15625], 3.25.am_bx_aex, -2384 
(-12, 51, -159), [1, -12, 51, -159, 1275, -7500, 15625], 3.25.am_bz_agd, -2616 
(-12, 53, -161), [1, -12, 53, -161, 1325, -7500, 15625], 3.25.am_cb_agf, -2826 
(-12, 57, -194), [1, -12, 57, -194, 1425, -7500, 15625], 3.25.am_cf_ahm, -3299 
(-12, 59, -211), [1, -12, 59, -211, 1475, -7500, 15625], 3.25.am_ch_aid, -3548 
(-12, 63, -279), [1, -12, 63, -279, 1575, -7500, 15625], 3.25.am_cl_akt, -4104 
(-12, 67, -281), [1, -12, 67, -281, 1675, -7500, 15625], 3.25.am_cp_akv, -4626 
(-12, 69, -339), [1, -12, 69, -339, 1725, -7500, 15625], 3.25.am_cr_anb, -4956 
(-12, 79, -439), [1, -12, 79, -439, 1975, -7500, 15625], 3.25.am_db_aqx, -6536 
(-12, 83, -407), [1, -12, 83, -407, 2075, -7500, 15625], 3.25.am_df_apr, -7152 
(-12, 85, -423), [1, -12, 85, -423, 2125, -7500, 15625], 3.25.am_dh_aqh, -7504 
(-12, 91, -559), [1, -12, 91, -559, 2275, -7500, 15625], 3.25.am_dn_avn, -8696 
(-12, 92, -568), [1, -12, 92, -568, 2300, -7500, 15625], 3.25.am_do_avw, -8888 
(-12, 96, -608), [1, -12, 96, -608, 2400, -7500, 15625], 3.25.am_ds_axk, -9680 
(-12, 96, -504), [1, -12, 96, -504, 2400, -7500, 15625], 3.25.am_ds_atk, -9576 
(-12, 97, -609), [1, -12, 97, -609, 2425, -7500, 15625], 3.25.am_dt_axl, -9874 
(-12, 101, -603), [1, -12, 101, -603, 2525, -7500, 15625], 3.25.am_dx_axf, -10660 
(-12, 107, -593), [1, -12, 107, -593, 2675, -7500, 15625], 3.25.am_ed_awv, -11898 
(-12, 115, -637), [1, -12, 115, -637, 2875, -7500, 15625], 3.25.am_el_ayn, -13718 
(-12, 117, -639), [1, -12, 117, -639, 2925, -7500, 15625], 3.25.am_en_ayp, -14184 
(-11, 5, 251), [1, -11, 5, 251, 125, -6875, 15625], 3.25.al_f_jr, 347 
(-11, 9, 212), [1, -11, 9, 212, 225, -6875, 15625], 3.25.al_j_ie, 252 
(-11, 11, 192), [1, -11, 11, 192, 275, -6875, 15625], 3.25.al_l_hk, 192 
(-11, 14, 162), [1, -11, 14, 162, 350, -6875, 15625], 3.25.al_o_gg, 87 
(-11, 15, 151), [1, -11, 15, 151, 375, -6875, 15625], 3.25.al_p_fv, 47 
(-11, 16, 142), [1, -11, 16, 142, 400, -6875, 15625], 3.25.al_q_fm, 7 
(-11, 17, 136), [1, -11, 17, 136, 425, -6875, 15625], 3.25.al_r_fg, -32 
(-11, 21, 92), [1, -11, 21, 92, 525, -6875, 15625], 3.25.al_v_do, -228 
(-11, 28, 32), [1, -11, 28, 32, 700, -6875, 15625], 3.25.al_bc_bg, -631 
(-11, 34, -38), [1, -11, 34, -38, 850, -6875, 15625], 3.25.al_bi_abm, -1073 
(-11, 38, -54), [1, -11, 38, -54, 950, -6875, 15625], 3.25.al_bm_acc, -1377 
(-11, 40, -72), [1, -11, 40, -72, 1000, -6875, 15625], 3.25.al_bo_acu, -1551 
(-11, 71, -409), [1, -11, 71, -409, 1775, -6875, 15625], 3.25.al_ct_apt, -5329 
(-11, 85, -548), [1, -11, 85, -548, 2125, -6875, 15625], 3.25.al_dh_avc, -7652 
(-11, 87, -553), [1, -11, 87, -553, 2175, -6875, 15625], 3.25.al_dj_avh, -8001 
(-11, 89, -552), [1, -11, 89, -552, 2225, -6875, 15625], 3.25.al_dl_avg, -8352 
(-11, 95, -559), [1, -11, 95, -559, 2375, -6875, 15625], 3.25.al_dr_avn, -9463 
(-11, 99, -556), [1, -11, 99, -556, 2475, -6875, 15625], 3.25.al_dv_avk, -10236 
(-11, 101, -529), [1, -11, 101, -529, 2525, -6875, 15625], 3.25.al_dx_auj, -10609 
(-11, 103, -544), [1, -11, 103, -544, 2575, -6875, 15625], 3.25.al_dz_auy, -11032 
(-11, 105, -573), [1, -11, 105, -573, 2625, -6875, 15625], 3.25.al_eb_awb, -11477 
(-11, 105, -571), [1, -11, 105, -571, 2625, -6875, 15625], 3.25.al_eb_avz, -11475 
(-11, 106, -574), [1, -11, 106, -574, 2650, -6875, 15625], 3.25.al_ec_awc, -11689 
(-11, 109, -571), [1, -11, 109, -571, 2725, -6875, 15625], 3.25.al_ef_avz, -12331 
(-10, -15, 401), [1, -10, -15, 401, -375, -6250, 15625], 3.25.ak_ap_pl, 276 
(-10, -13, 381), [1, -10, -13, 381, -325, -6250, 15625], 3.25.ak_an_or, 312 
(-10, -11, 361), [1, -10, -11, 361, -275, -6250, 15625], 3.25.ak_al_nx, 340 
(-10, -11, 362), [1, -10, -11, 362, -275, -6250, 15625], 3.25.ak_al_ny, 341 
(-10, -10, 352), [1, -10, -10, 352, -250, -6250, 15625], 3.25.ak_ak_no, 352 
(-10, -9, 341), [1, -10, -9, 341, -225, -6250, 15625], 3.25.ak_aj_nd, 360 
(-10, -9, 342), [1, -10, -9, 342, -225, -6250, 15625], 3.25.ak_aj_ne, 361 
(-10, -7, 321), [1, -10, -7, 321, -175, -6250, 15625], 3.25.ak_ah_mj, 372 
(-10, -7, 323), [1, -10, -7, 323, -175, -6250, 15625], 3.25.ak_ah_ml, 374 
(-10, -6, 312), [1, -10, -6, 312, -150, -6250, 15625], 3.25.ak_ag_ma, 376 
(-10, -3, 281), [1, -10, -3, 281, -75, -6250, 15625], 3.25.ak_ad_kv, 372 
(-10, -3, 286), [1, -10, -3, 286, -75, -6250, 15625], 3.25.ak_ad_la, 377 
(-10, -2, 272), [1, -10, -2, 272, -50, -6250, 15625], 3.25.ak_ac_km, 368 
(-10, -1, 261), [1, -10, -1, 261, -25, -6250, 15625], 3.25.ak_ab_kb, 360 
(-10, -1, 262), [1, -10, -1, 262, -25, -6250, 15625], 3.25.ak_ab_kc, 361 
(-10, -1, 267), [1, -10, -1, 267, -25, -6250, 15625], 3.25.ak_ab_kh, 366 
(-10, 0, 258), [1, -10, 0, 258, 0, -6250, 15625], 3.25.ak_a_jy, 358 
(-10, 1, 242), [1, -10, 1, 242, 25, -6250, 15625], 3.25.ak_b_ji, 341 
(-10, 2, 232), [1, -10, 2, 232, 50, -6250, 15625], 3.25.ak_c_iy, 328 
(-10, 3, 221), [1, -10, 3, 221, 75, -6250, 15625], 3.25.ak_d_in, 312 
(-10, 3, 223), [1, -10, 3, 223, 75, -6250, 15625], 3.25.ak_d_ip, 314 
(-10, 5, 201), [1, -10, 5, 201, 125, -6250, 15625], 3.25.ak_f_ht, 276 
(-10, 8, 172), [1, -10, 8, 172, 200, -6250, 15625], 3.25.ak_i_gq, 208 
(-10, 9, 167), [1, -10, 9, 167, 225, -6250, 15625], 3.25.ak_j_gl, 186 
(-10, 11, 141), [1, -10, 11, 141, 275, -6250, 15625], 3.25.ak_l_fl, 120 
(-10, 11, 142), [1, -10, 11, 142, 275, -6250, 15625], 3.25.ak_l_fm, 121 
(-10, 11, 143), [1, -10, 11, 143, 275, -6250, 15625], 3.25.ak_l_fn, 122 
(-10, 11, 154), [1, -10, 11, 154, 275, -6250, 15625], 3.25.ak_l_fy, 133 
(-10, 13, 127), [1, -10, 13, 127, 325, -6250, 15625], 3.25.ak_n_ex, 58 
(-10, 13, 137), [1, -10, 13, 137, 325, -6250, 15625], 3.25.ak_n_fh, 68 
(-10, 17, 99), [1, -10, 17, 99, 425, -6250, 15625], 3.25.ak_r_dv, -90 
(-10, 18, 72), [1, -10, 18, 72, 450, -6250, 15625], 3.25.ak_s_cu, -152 
(-10, 29, -17), [1, -10, 29, -17, 725, -6250, 15625], 3.25.ak_bd_ar, -758 
(-10, 29, -3), [1, -10, 29, -3, 725, -6250, 15625], 3.25.ak_bd_ad, -744 
(-10, 31, -59), [1, -10, 31, -59, 775, -6250, 15625], 3.25.ak_bf_ach, -920 
(-10, 32, -26), [1, -10, 32, -26, 800, -6250, 15625], 3.25.ak_bg_aba, -950 
(-10, 45, -199), [1, -10, 45, -199, 1125, -6250, 15625], 3.25.ak_bt_ahr, -2124 
(-10, 47, -219), [1, -10, 47, -219, 1175, -6250, 15625], 3.25.ak_bv_ail, -2328 
(-10, 53, -273), [1, -10, 53, -273, 1325, -6250, 15625], 3.25.ak_cb_akn, -2982 
(-10, 61, -254), [1, -10, 61, -254, 1525, -6250, 15625], 3.25.ak_cj_aju, -3875 
(-10, 68, -428), [1, -10, 68, -428, 1700, -6250, 15625], 3.25.ak_cq_aqm, -4952 
(-10, 71, -459), [1, -10, 71, -459, 1775, -6250, 15625], 3.25.ak_ct_arr, -5400 
(-10, 73, -467), [1, -10, 73, -467, 1825, -6250, 15625], 3.25.ak_cv_arz, -5696 
(-10, 75, -498), [1, -10, 75, -498, 1875, -6250, 15625], 3.25.ak_cx_ate, -6023 
(-10, 75, -497), [1, -10, 75, -497, 1875, -6250, 15625], 3.25.ak_cx_atd, -6022 
(-10, 75, -493), [1, -10, 75, -493, 1875, -6250, 15625], 3.25.ak_cx_asz, -6018 
(-10, 77, -499), [1, -10, 77, -499, 1925, -6250, 15625], 3.25.ak_cz_atf, -6328 
(-10, 91, -503), [1, -10, 91, -503, 2275, -6250, 15625], 3.25.ak_dn_atj, -8684 
(-10, 93, -467), [1, -10, 93, -467, 2325, -6250, 15625], 3.25.ak_dp_arz, -9016 
(-10, 93, -463), [1, -10, 93, -463, 2325, -6250, 15625], 3.25.ak_dp_arv, -9012 
(-10, 103, -523), [1, -10, 103, -523, 2575, -6250, 15625], 3.25.ak_dz_aud, -11032 
(-10, 103, -517), [1, -10, 103, -517, 2575, -6250, 15625], 3.25.ak_dz_atx, -11026 
(-9, -24, 442), [1, -9, -24, 442, -600, -5625, 15625], 3.25.aj_ay_ra, -53 
(-9, -24, 444), [1, -9, -24, 444, -600, -5625, 15625], 3.25.aj_ay_rc, -51 
(-9, -23, 431), [1, -9, -23, 431, -575, -5625, 15625], 3.25.aj_ax_qp, -17 
(-9, -22, 422), [1, -9, -22, 422, -550, -5625, 15625], 3.25.aj_aw_qg, 19 
(-9, -22, 424), [1, -9, -22, 424, -550, -5625, 15625], 3.25.aj_aw_qi, 21 
(-9, -22, 426), [1, -9, -22, 426, -550, -5625, 15625], 3.25.aj_aw_qk, 23 
(-9, -21, 412), [1, -9, -21, 412, -525, -5625, 15625], 3.25.aj_av_pw, 52 
(-9, -21, 413), [1, -9, -21, 413, -525, -5625, 15625], 3.25.aj_av_px, 53 
(-9, -21, 416), [1, -9, -21, 416, -525, -5625, 15625], 3.25.aj_av_qa, 56 
(-9, -21, 417), [1, -9, -21, 417, -525, -5625, 15625], 3.25.aj_av_qb, 57 
(-9, -20, 402), [1, -9, -20, 402, -500, -5625, 15625], 3.25.aj_au_pm, 83 
(-9, -19, 394), [1, -9, -19, 394, -475, -5625, 15625], 3.25.aj_at_pe, 114 
(-9, -19, 398), [1, -9, -19, 398, -475, -5625, 15625], 3.25.aj_at_pi, 118 
(-9, -18, 382), [1, -9, -18, 382, -450, -5625, 15625], 3.25.aj_as_os, 139 
(-9, -18, 388), [1, -9, -18, 388, -450, -5625, 15625], 3.25.aj_as_oy, 145 
(-9, -17, 372), [1, -9, -17, 372, -425, -5625, 15625], 3.25.aj_ar_oi, 164 
(-9, -17, 373), [1, -9, -17, 373, -425, -5625, 15625], 3.25.aj_ar_oj, 165 
(-9, -17, 376), [1, -9, -17, 376, -425, -5625, 15625], 3.25.aj_ar_om, 168 
(-9, -15, 361), [1, -9, -15, 361, -375, -5625, 15625], 3.25.aj_ap_nx, 217 
(-9, -14, 342), [1, -9, -14, 342, -350, -5625, 15625], 3.25.aj_ao_ne, 227 
(-9, -13, 333), [1, -9, -13, 333, -325, -5625, 15625], 3.25.aj_an_mv, 245 
(-9, -11, 317), [1, -9, -11, 317, -275, -5625, 15625], 3.25.aj_al_mf, 277 
(-9, -7, 271), [1, -9, -7, 271, -175, -5625, 15625], 3.25.aj_ah_kl, 303 
(-9, -5, 251), [1, -9, -5, 251, -125, -5625, 15625], 3.25.aj_af_jr, 307 
(-9, -5, 252), [1, -9, -5, 252, -125, -5625, 15625], 3.25.aj_af_js, 308 
(-9, -4, 254), [1, -9, -4, 254, -100, -5625, 15625], 3.25.aj_ae_ju, 319 
(-9, -2, 242), [1, -9, -2, 242, -50, -5625, 15625], 3.25.aj_ac_ji, 319 
(-9, -1, 233), [1, -9, -1, 233, -25, -5625, 15625], 3.25.aj_ab_iz, 313 
(-9, 7, 164), [1, -9, 7, 164, 175, -5625, 15625], 3.25.aj_h_gi, 196 
(-9, 64, -438), [1, -9, 64, -438, 1600, -5625, 15625], 3.25.aj_cm_aqw, -4453 
(-9, 65, -449), [1, -9, 65, -449, 1625, -5625, 15625], 3.25.aj_cn_arh, -4593 
(-9, 65, -448), [1, -9, 65, -448, 1625, -5625, 15625], 3.25.aj_cn_arg, -4592 
(-9, 66, -286), [1, -9, 66, -286, 1650, -5625, 15625], 3.25.aj_co_ala, -4561 
(-9, 84, -452), [1, -9, 84, -452, 2100, -5625, 15625], 3.25.aj_dg_ark, -7427 
(-8, -24, 396), [1, -8, -24, 396, -600, -5000, 15625], 3.25.ai_ay_pg, -116 
(-8, -24, 404), [1, -8, -24, 404, -600, -5000, 15625], 3.25.ai_ay_po, -108 
(-8, -24, 408), [1, -8, -24, 408, -600, -5000, 15625], 3.25.ai_ay_ps, -104 
(-8, -23, 382), [1, -8, -23, 382, -575, -5000, 15625], 3.25.ai_ax_os, -83 
(-8, -23, 383), [1, -8, -23, 383, -575, -5000, 15625], 3.25.ai_ax_ot, -82 
(-8, -23, 391), [1, -8, -23, 391, -575, -5000, 15625], 3.25.ai_ax_pb, -74 
(-8, -22, 388), [1, -8, -22, 388, -550, -5000, 15625], 3.25.ai_aw_oy, -32 
(-8, -21, 362), [1, -8, -21, 362, -525, -5000, 15625], 3.25.ai_av_ny, -15 
(-8, -21, 363), [1, -8, -21, 363, -525, -5000, 15625], 3.25.ai_av_nz, -14 
(-8, -21, 379), [1, -8, -21, 379, -525, -5000, 15625], 3.25.ai_av_op, 2 
(-8, -21, 381), [1, -8, -21, 381, -525, -5000, 15625], 3.25.ai_av_or, 4 
(-8, -21, 382), [1, -8, -21, 382, -525, -5000, 15625], 3.25.ai_av_os, 5 
(-8, -19, 359), [1, -8, -19, 359, -475, -5000, 15625], 3.25.ai_at_nv, 62 
(-8, -17, 321), [1, -8, -17, 321, -425, -5000, 15625], 3.25.ai_ar_mj, 96 
(-8, -17, 341), [1, -8, -17, 341, -425, -5000, 15625], 3.25.ai_ar_nd, 116 
(-8, -17, 343), [1, -8, -17, 343, -425, -5000, 15625], 3.25.ai_ar_nf, 118 
(-8, -17, 346), [1, -8, -17, 346, -425, -5000, 15625], 3.25.ai_ar_ni, 121 
(-8, -15, 301), [1, -8, -15, 301, -375, -5000, 15625], 3.25.ai_ap_lp, 140 
(-8, -15, 327), [1, -8, -15, 327, -375, -5000, 15625], 3.25.ai_ap_mp, 166 
(-8, -13, 283), [1, -8, -13, 283, -325, -5000, 15625], 3.25.ai_an_kx, 178 
(-8, -13, 299), [1, -8, -13, 299, -325, -5000, 15625], 3.25.ai_an_ln, 194 
(-8, -13, 303), [1, -8, -13, 303, -325, -5000, 15625], 3.25.ai_an_lr, 198 
(-8, -13, 309), [1, -8, -13, 309, -325, -5000, 15625], 3.25.ai_an_lx, 204 
(-8, -12, 272), [1, -8, -12, 272, -300, -5000, 15625], 3.25.ai_am_km, 192 
(-8, -11, 269), [1, -8, -11, 269, -275, -5000, 15625], 3.25.ai_al_kj, 212 
(-8, -11, 277), [1, -8, -11, 277, -275, -5000, 15625], 3.25.ai_al_kr, 220 
(-8, -9, 243), [1, -8, -9, 243, -225, -5000, 15625], 3.25.ai_aj_jj, 226 
(-8, -9, 278), [1, -8, -9, 278, -225, -5000, 15625], 3.25.ai_aj_ks, 261 
(-8, -7, 221), [1, -8, -7, 221, -175, -5000, 15625], 3.25.ai_ah_in, 236 
(-8, -5, 243), [1, -8, -5, 243, -125, -5000, 15625], 3.25.ai_af_jj, 282 
(-8, -3, 181), [1, -8, -3, 181, -75, -5000, 15625], 3.25.ai_ad_gz, 236 
