(-7, -11, 55), (1, 1, 3)
(-7, -10, 48), (1, 2, 0)
(-6, -11, 55), (2, 1, 3)
(-7, -9, 41), (1, 3, 1)
(-7, -9, 42), (1, 3, 2)
(-7, -9, 43), (1, 3, 3)
(-7, -9, 45), (1, 3, 1)
(-6, -10, 48), (2, 2, 0)
(-6, -10, 49), (2, 2, 1)
(-5, -11, 55), (3, 1, 3)
(-7, -8, 32), (1, 0, 0)
(-7, -8, 34), (1, 0, 2)
(-7, -8, 36), (1, 0, 0)
(-6, -9, 41), (2, 3, 1)
(-7, -8, 40), (1, 0, 0)
(-6, -9, 42), (2, 3, 2)
(-6, -9, 43), (2, 3, 3)
(-5, -10, 48), (3, 2, 0)
(-4, -11, 55), (0, 1, 3)
(-6, -9, 45), (2, 3, 1)
(-7, -7, 25), (1, 1, 1)
(-7, -7, 27), (1, 1, 3)
(-7, -7, 28), (1, 1, 0)
(-7, -7, 29), (1, 1, 1)
(-7, -7, 31), (1, 1, 3)
(-6, -8, 35), (2, 0, 3)
(-7, -7, 35), (1, 1, 3)
(-6, -8, 37), (2, 0, 1)
(-7, -7, 37), (1, 1, 1)
(-5, -9, 41), (3, 3, 1)
(-3, -11, 55), (1, 1, 3)
(-5, -9, 43), (3, 3, 3)
(-6, -8, 40), (2, 0, 0)
(-4, -10, 49), (0, 2, 1)
(-5, -9, 45), (3, 3, 1)
(-7, -6, 18), (1, 2, 2)
(-7, -6, 20), (1, 2, 0)
(-7, -6, 22), (1, 2, 2)
(-6, -7, 25), (2, 1, 1)
(-7, -6, 28), (1, 2, 0)
(-6, -7, 28), (2, 1, 0)
(-6, -7, 29), (2, 1, 1)
(-5, -8, 32), (3, 0, 0)
(-7, -6, 30), (1, 2, 2)
(-6, -7, 30), (2, 1, 2)
(-6, -7, 31), (2, 1, 3)
(-7, -6, 32), (1, 2, 0)
(-6, -7, 33), (2, 1, 1)
(-6, -7, 34), (2, 1, 2)
(-4, -9, 41), (0, 3, 1)
(-2, -11, 55), (2, 1, 3)
(-6, -7, 35), (2, 1, 3)
(-3, -10, 48), (1, 2, 0)
(-4, -9, 43), (0, 3, 3)
(-6, -7, 37), (2, 1, 1)
(-5, -8, 40), (3, 0, 0)
(-4, -9, 45), (0, 3, 1)
(-7, -5, 11), (1, 3, 3)
(-7, -5, 14), (1, 3, 2)
(-7, -5, 15), (1, 3, 3)
(-7, -5, 18), (1, 3, 2)
(-7, -5, 21), (1, 3, 1)
(-7, -5, 22), (1, 3, 2)
(-7, -5, 23), (1, 3, 3)
(-6, -6, 25), (2, 2, 1)
(-6, -6, 27), (2, 2, 3)
(-7, -5, 29), (1, 3, 1)
(-4, -8, 35), (0, 0, 3)
(-3, -9, 41), (1, 3, 1)
(-5, -7, 33), (3, 1, 1)
(-3, -9, 42), (1, 3, 2)
(-3, -9, 43), (1, 3, 3)
(-5, -7, 35), (3, 1, 3)
(-3, -9, 45), (1, 3, 1)
(-5, -7, 37), (3, 1, 1)
(-7, -4, 4), (1, 0, 0)
(-7, -4, 6), (1, 0, 2)
(-7, -4, 8), (1, 0, 0)
(-6, -5, 11), (2, 3, 3)
(-6, -5, 16), (2, 3, 0)
(-6, -5, 17), (2, 3, 1)
(-7, -4, 20), (1, 0, 0)
(-6, -5, 18), (2, 3, 2)
(-6, -5, 19), (2, 3, 3)
(-6, -5, 21), (2, 3, 1)
(-6, -5, 22), (2, 3, 2)
(-6, -5, 23), (2, 3, 3)
(-5, -6, 28), (3, 2, 0)
(-2, -9, 41), (2, 3, 1)
(-6, -5, 29), (2, 3, 1)
(-2, -9, 42), (2, 3, 2)
(-5, -6, 30), (3, 2, 2)
(-2, -9, 43), (2, 3, 3)
(-5, -6, 32), (3, 2, 0)
(-4, -7, 35), (0, 1, 3)
(-3, -8, 40), (1, 0, 0)
(-4, -7, 37), (0, 1, 1)
(-7, -3, -4), (1, 1, 0)
(-7, -3, -3), (1, 1, 1)
(-7, -3, -1), (1, 1, 3)
(-7, -3, 1), (1, 1, 1)
(-7, -3, 2), (1, 1, 2)
(-7, -3, 3), (1, 1, 3)
(-7, -3, 5), (1, 1, 1)
(-6, -4, 15), (2, 0, 3)
(-3, -7, 25), (1, 1, 1)
(-5, -5, 23), (3, 3, 3)
(-5, -5, 25), (3, 3, 1)
(-5, -5, 27), (3, 3, 3)
(-2, -8, 37), (2, 0, 1)
(-5, -5, 29), (3, 3, 1)
(-3, -7, 35), (1, 1, 3)
(-4, -6, 33), (0, 2, 1)
(-3, -7, 37), (1, 1, 1)
(-7, -2, -10), (1, 2, 2)
(-7, -2, -8), (1, 2, 0)
(-7, -2, -6), (1, 2, 2)
(-7, -2, -4), (1, 2, 0)
(-6, -3, 5), (2, 1, 1)
(-6, -3, 6), (2, 1, 2)
(-6, -3, 7), (2, 1, 3)
(-6, -3, 9), (2, 1, 1)
(-6, -3, 10), (2, 1, 2)
(-6, -3, 11), (2, 1, 3)
(-5, -4, 18), (3, 0, 2)
(-1, -8, 32), (3, 0, 0)
(-5, -4, 20), (3, 0, 0)
(-1, -8, 34), (3, 0, 2)
(-5, -4, 22), (3, 0, 2)
(-1, -8, 36), (3, 0, 0)
(-5, -4, 24), (3, 0, 0)
(-2, -7, 33), (2, 1, 1)
(-4, -5, 27), (0, 3, 3)
(-2, -7, 34), (2, 1, 2)
(-4, -5, 28), (0, 3, 0)
(-2, -7, 35), (2, 1, 3)
(-4, -5, 29), (0, 3, 1)
(-3, -6, 32), (1, 2, 0)
(-2, -7, 37), (2, 1, 1)
(-4, -5, 31), (0, 3, 3)
(-7, -1, -18), (1, 3, 2)
(-7, -1, -17), (1, 3, 3)
(-7, -1, -15), (1, 3, 1)
(-7, -1, -10), (1, 3, 2)
(-7, -1, -9), (1, 3, 3)
(-7, -1, -7), (1, 3, 1)
(-6, -2, 1), (2, 2, 1)
(-6, -2, 3), (2, 2, 3)
(-5, -3, 15), (3, 1, 3)
(-5, -3, 17), (3, 1, 1)
(-5, -3, 19), (3, 1, 3)
(-1, -7, 29), (3, 1, 1)
(-1, -7, 31), (3, 1, 3)
(-4, -4, 23), (0, 0, 3)
(-1, -7, 33), (3, 1, 1)
